Temperature (K),Pressure (MPa),phase_code,reduced_temperature,reduced_pressure,critical_distance,inverse_critical_distance,abs_reduced_temperature_offset,abs_reduced_pressure_offset,target,true,pred,abs_error,relative_error_pct
2.202994462199593,0.2265418444998135,4.0,0.4240360445401793,0.9922120028898628,0.576016606434146,1.7360610594033743,0.5759649554598207,0.0077889971101371,Cp (kJ/(kg·K)),2.607757255278022,2.5195956230163574,0.0881616322616647,3.380745354393253
289.9756265621686,2.833407866849423,3.0,55.81499173525468,12.409810208695792,55.98988379997317,0.0178603692690728,54.81499273525468,11.40981120869579,Density (kg/m^3),4.639328832486221,4.48301362991333,0.1563152025728911,3.3693494946578646
5.186200101385463,0.3174564232909327,4.0,0.9982484363531392,1.3904012933204832,0.3904052225592211,2.5614411442672456,0.0017525636468609,0.3904022933204831,Entropy (kJ/(kg·K)),0.8397582512032193,0.8114922046661377,0.0282660465370816,3.3659742546836062
285.2085262515669,2.8956234387071103,3.0,54.89741232490269,12.68230307772911,55.14895520787762,0.0181327097898884,53.89741332490269,11.682304077729109,Density (kg/m^3),4.817757673575909,4.656026363372803,0.1617313102031063,3.35698308551629
42.89193013409793,0.2282660939353966,2.0,8.25591017536965,0.9997639012587448,7.255910179210835,0.1378186850858677,7.255911175369648,0.0002370987412552,Density (kg/m^3),2.5497112966476085,2.635254383087158,0.0855430864395496,3.3550106850145247
5.267126312545768,0.2409940911116909,3.0,1.0138252483101589,1.0555102098444766,0.0572059515069488,17.480698662595085,0.0138262483101589,0.0555112098444766,Cv (kJ/(kg·K)),3.6498594006542175,3.527668237686157,0.1221911629680603,3.3478320547404703
278.34238054529465,2.973467263512842,3.0,53.57580515952778,13.023244847200605,53.93304835468105,0.018541507118672,52.57580615952778,12.023245847200604,Density (kg/m^3),5.065370682900905,4.897369384765625,0.1680012981352803,3.3166634517469715
4.734993803656312,0.7765639232806176,4.0,0.911399496401808,3.4012084936957674,2.4028425415400303,0.4161737536738799,0.088601503598192,2.401209493695768,Entropy (kJ/(kg·K)),-0.1295938445790968,-0.1253077983856201,0.0042860461934766,3.307291490114511
4.710012229256392,0.7632704475790795,4.0,0.906591001338978,3.3429854921998925,2.3448467450326107,0.4264671037109048,0.0934099986610219,2.342986492199893,Entropy (kJ/(kg·K)),-0.1413278756511988,-0.1366980075836181,0.0046298680675806,3.275976551863901
4.692578589999403,0.7516625036815245,4.0,0.903235345408235,3.292144812900861,2.294186400815458,0.4358843726231463,0.0967656545917649,2.292145812900861,Entropy (kJ/(kg·K)),-0.1481989545225608,-0.1433596611022949,0.0048392934202658,3.265403211416833
4.706066564408056,0.7617892458471354,4.0,0.905831533195014,3.336498098489556,2.338394976129078,0.4276437514655353,0.0941694668049859,2.336499098489556,Entropy (kJ/(kg·K)),-0.1435372121110841,-0.1388652324676513,0.0046719796434327,3.254890891859511
3.347108199628868,0.2287923922716805,4.0,0.6442569629528359,1.00206899207989,0.3557490535978509,2.810970232770961,0.355744037047164,0.00206999207989,Enthalpy (kJ/kg),-2.651056346716045,-2.565282821655273,0.0857735250607714,3.2354470762955314
278.05591985754086,2.9486440051543776,3.0,53.52066672907068,12.91452349839864,53.85514185163758,0.0185683291440368,52.52066772907068,11.91452449839864,Density (kg/m^3),5.028803313187462,4.868371486663818,0.1604318265236433,3.190258527370302
246.9667137589633,0.227950323807082,2.0,47.536564540827925,0.9983808856301768,46.53656456899429,0.0214884792047212,46.53656554082792,0.001620114369823,Density (kg/m^3),0.4437414416145748,0.4577883780002594,0.0140469363856846,3.165567843871905
3.359163109760204,0.6038096744964352,4.0,0.646577312139858,2.6445763599178136,1.6821233604866244,0.5944867204690079,0.3534236878601419,1.6445773599178135,Enthalpy (kJ/kg),-0.5540201862258018,-0.5715579986572266,0.0175378124314247,3.165554769926169
3.628977087622707,0.7711364513562506,4.0,0.6985115561416487,3.377437155554707,2.3964771458105303,0.4172791723668963,0.3014894438583512,2.377438155554707,Enthalpy (kJ/kg),1.041637981711592,1.0089397430419922,0.0326982386695997,3.1391173559042915
4.944454856363723,0.0010256914545416,1.0,0.9517169088144524,0.0044923416894779,0.9966778590143012,1.0033332143938507,0.0482840911855477,0.9955086583105222,Density (kg/m^3),0.1000264574665361,0.1031597256660461,0.00313326819951,3.1324394353946587
4.721643696278941,0.7781776254495422,4.0,0.9088298454909132,3.408276215178444,2.410001312378775,0.4149375333795801,0.0911711545090867,2.4082772151784435,Entropy (kJ/(kg·K)),-0.1408099748262097,-0.1363992691040039,0.0044107057222057,3.1323815856437425
4.730084193858842,0.7836658409774468,4.0,0.9104544865279852,3.432313599235489,2.433961348092625,0.4108528678089528,0.0895465134720147,2.432314599235489,Entropy (kJ/(kg·K)),-0.1374054211399788,-0.1331255435943603,0.0042798775456184,3.114780705237548
288.1263689848995,2.797856038245284,3.0,55.45904355569448,12.254099676967783,55.60973102380693,0.0179824642484225,54.45904455569448,11.254100676967782,Density (kg/m^3),4.610870616156665,4.467838287353516,0.1430323288031489,3.102067715844342
